lapCount,lapTime ms,lapTime str,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,description,,,,,,,,,,,,,,,
1,396412,06:36.4,0,103.20072174072266,0.26130199432373047,0,4,4689.26416,-1.366140246,934.0595092773438,5.097461700439453,282.6761169433594,left start,,1,397722,06:37.7,0,115.0549545288086,0.4693441689014435,0,4,5286.634277,-0.404785156,935.9942016601562,5.118617057800293,322.0834961,end
1,407710,06:47.7,0,112.56520080566406,0,0,4,5064,-1.550874352,935.1718139648438,6.105561733,649.161377,right start,,1,411398,06:51.4,0,109.16236114501953,0.4759460687637329,0,4,5025.464844,-3.193359375,932.7797241210938,6.445924282073975,759.4751586914062,end uinka- maeni shasen henko
1,417615,06:57.6,0,109.97711181640625,0,0,4,4948.587402,-1.587415457,932.5067749023438,6.797789573669434,963.7592773,left start,,1,419182,06:59.2,0,113.52603149414062,0.43921568989753723,0,4,5209.26416,2.923828125,934.3034668,6.672555446624756,1011.4125366210938,end jiko
1,438765,07:18.8,0,111.17522430419922,0,0,5,3920.291259765625,4.839457988739014,991.0955810546875,12.579874992370605,1707.2774658203125,right start,,1,440185,07:20.2,0,110.65912628173828,0.3137255012989044,0,5,3928.149169921875,1.479351521,1000.7774047851562,12.060508728027344,1749.663086,end
1,450214,07:30.2,0,106.9417953491211,0.3532777726650238,0,5,3814.343262,-1.39453125,1084.5682373046875,10.957672119140625,2051.84082,left start,,1,451787,07:31.8,0,116.98345947265625,0.2942741811275482,0,5,4164,5.984375,1099.466064453125,12.231745719909668,2098.368164,end
1,463350,07:43.4,0,100.73289489746094,0,0,5,3554.332275390625,3.283203125,1198.1619873046875,22.953105926513672,2455.302734,right start,,1,465207,07:45.2,0,98.80240631103516,0.031372551,0,4,4461.465332,-1.881742358,1209.908447265625,22.547996520996094,2505.237793,end
1,513010,08:33.0,0,103.03042602539062,0,0,4,4640,-0.043670375,1955.958008,-10.83546543,3459.280762,left start,,1,514293,08:34.3,0,99.60173797607422,0,0,4,4488,3.689453125,1988.3218994140625,-10.87577724,3475.342285,end
1,518664,08:38.7,0,89.16271209716797,0.10685117542743683,0,4,4026.831298828125,2.203977108001709,2088.647705078125,-8.012414932,3530.038086,left start,,1,520060,08:40.1,0,93.41922760009766,0.3137255012989044,0,4,4262.006836,5.530948638916016,2120.078125,-7.221868992,3545.594238,end
1,528686,08:48.7,0,107.42023468017578,0.394457072,0,4,4918.346191,1.4765989780426025,2335.834473,-7.490564823,3667.473633,right start,,1,529627,08:49.6,0,114.22441101074219,0.14637577533721924,0,4,5164,-6.1640625,2360.269531,-7.671434879,3683.486816,end
1,558166,09:18.2,0,100.11273193359375,0.1014455109834671,0,3,6516,-0.449951172,3046.910645,-3.968689203,4093.453857421875,right start,,1,563344,09:23.3,0,108.37114715576172,0.40392157435417175,0,4,4960.346191,-1.709960938,3156.44043,-1.143291593,4189.799805,end Curve
1,574223,09:34.2,0,115.1870346069336,0,0,4,5182.509766,-4.2734375,3392.898438,1.4957640171051025,4472.442871,left start,,1,574925,09:34.9,0,112.85149383544922,0,0,4,5073.069336,9.989472389221191,3406.802246,1.5643212795257568,4489.775879,end Curve
1,580616,09:40.6,0,101.18683624267578,0.062745102,0,4,4564,2.609375,3497.127197265625,2.093946933746338,4630.124512,right start,,1,582066,09:42.1,0,99.74735260009766,0,0,4,4500,-2.238794565,3517.20752,2.224428653717041,4665.378906,end
1,608765,10:08.8,0,67.69572448730469,0,0,3,4403.383301,-7.641212463,3838.971923828125,3.263741970062256,5168.693848,left start,,1,610219,10:10.2,0,74.28387451171875,0.3137255012989044,0,3,4920.789063,1.4173038005828857,3855.746337890625,3.197481393814087,5191.304688,end 2shasen
1,619477,10:19.5,0,105.64598083496094,0,0,4,4735.687988,10.061963081359863,4005.447021484375,2.474804162979126,5419.71582,right start,,1,620199,10:20.2,0,103.68138122558594,0.11292566359043121,0,4,4682.407715,-5.315802574,4015.048095703125,2.4242305755615234,5438.354004,end
1,630151,10:30.2,0,102.27627563476562,0,0,4,4604.532715,2.4416563510894775,4180.731934,1.603486180305481,5700.570801,right start,,1,631492,10:31.5,0,100.42745208740234,0.21692514419555664,0,4,4549.263672,-3.9140625,4199.288086,1.5466644763946533,5733.279785,end
1,644552,10:44.6,0,98.54815673828125,0,0,4,4440,-1.21484375,4409.409668,2.2370736598968506,6066.226563,left start,,1,646032,10:46.0,0,95.88596344,0.14770355820655823,0,4,4332,4.213135719299316,4430.708984,2.156404495239258,6099.880859,end Curve
1,653634,10:53.6,0,99.22396850585938,0,0,4,4472,4.58984375,4518.061035,-2.570416212,6293.296875,right start,,1,655088,10:55.1,0,99.22696685791016,0.10588235408067703,0,4,4480,-2.203125,4528.990723,-3.853735447,6331.770996,end Curve
1,662189,11:02.2,0,101.98160552978516,0,0,4,4592,0.809570313,4576.874023,-10.50131035,6532.946777,left start,,1,663546,11:03.5,0,103.7626724243164,0.2235294133424759,0,4,4704,5.9375,4584.054199,-11.73562527,6570.808105,end Curve
1,674958,11:15.0,0,98.48859405517578,0,0,4,4436,6.56640625,4581.359863,-22.52596474,6906.39502,right start,,1,675964,11:16.0,0,100.36013793945312,0.2862745225429535,0,4,4568.432617,-5.635880947,4575.375488,-23.37220955,6933.338867,end Curve
1,689068,11:29.1,0,104.15821838378906,0,0,4,4688,-2.7890625,4486.349121,-22.67078018,7327.068848,left start,,1,690104,11:30.1,0,102.9700698852539,0.27843138575553894,0,4,4679.016602,5.84765625,4481.270996,-22.58783531,7356.271973,end
1,711381,11:51.4,0,109.35401916503906,0.076904461,0,4,4932,2.923828125,4320.980469,-24.33948135,8015.455078,right start,,1,712687,11:52.7,0,113.90047454833984,0.3971729874610901,0,4,5210.23291,-4.304413319,4309.658691,-23.38506699,8053.867676,end
1,719759,11:59.8,0,109.24401092529297,0.1312369555234909,0,4,4917.069336,4.3947649002075195,4243.907227,-14.15613556,8279.755859,left start,,1,720873,12:00.9,0,114.00591278076172,0.42352941632270813,0,4,5220.452637,2.732259511947632,4232.971191,-13.03439426,8312.164063,end Curve
1,911191,15:11.2,0,107.95736694335938,0,0,4,4860,2.4375672340393066,5129.39209,8.946778297424316,-4325.71875,right start,,1,911829,15:11.8,0,106.68705749511719,0.066202551,0,4,4808,-9.21875,5111.888184,8.500384330749512,-4318.304688,end SlightCurve
1,921385,15:21.4,0,102.80021667480469,0.1744566261768341,0,4,4645.945801,4.725827693939209,4864.442383,4.703383445739746,-4166.30957,right start,,1,922256,15:22.3,0,107.90519714355469,0.4274509847164154,0,4,4950.338867,-6.668443203,4842.353516,4.679926872253418,-4153.961914,end
1,927297,15:27.3,0,110.57743072509766,0,0,4,4977.432129,-0.903234899,4708.323242,4.818264007568359,-4064.716797,left start,,1,928638,15:28.6,0,106.50497436523438,0,0,4,4795.793457,3.0090372562408447,4675.708008,5.016132831573486,-4040.812988,end
